Popularity,Duration,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature,Category
63,129.893,0.811,0.859,9,-6.317,1,0.168,0.205,3.73e-06,0.0761,0.784,90.686,4,Favoritas
0,204.521,0.805,0.281,9,-11.877,0,0.0961,0.607,0.0,0.116,0.281,105.873,4,Favoritas
66,153.205,0.392,0.629,5,-7.056,1,0.0334,0.718,3.65e-06,0.129,0.72,124.511,4,Favoritas
75,179.6,0.535,0.651,10,-6.326,1,0.0544,0.391,0.0,0.133,0.612,117.218,4,Favoritas
68,172.48,0.521,0.516,2,-7.456,0,0.0369,0.723,0.0,0.257,0.569,136.483,4,Favoritas
56,138.906,0.517,0.796,3,-6.313,1,0.0341,0.195,0.0,0.097,0.97,155.532,4,Favoritas
55,132.013,0.584,0.802,2,-8.03,1,0.0784,0.149,0.0,0.0683,0.835,114.172,4,Favoritas
32,184.69,0.647,0.749,8,-3.635,0,0.0544,0.212,0.0,0.0652,0.691,141.836,4,Favoritas
74,211.52,0.517,0.906,1,-3.677,1,0.0735,0.00272,9.26e-06,0.113,0.731,172.977,4,Favoritas
52,242.75,0.582,0.791,0,-3.643,0,0.0427,0.0296,0.105,0.118,0.0422,174.01,4,Favoritas
63,157.293,0.489,0.867,4,-3.121,0,0.071,0.025,0.0,0.586,0.409,162.131,4,Favoritas
84,183.44,0.505,0.904,6,-6.863,1,0.179,0.355,0.118,0.14,0.773,176.811,4,Favoritas
57,178.045,0.653,0.719,10,-5.262,1,0.0363,0.684,0.0,0.408,0.682,136.153,4,Favoritas
59,288.36,0.707,0.923,7,-3.409,1,0.0276,0.0195,0.0,0.342,0.845,108.023,4,Favoritas
73,248.893,0.437,0.965,4,-4.448,1,0.136,0.326,0.00028,0.144,0.766,172.428,4,Favoritas
79,191.946,0.618,0.748,0,-8.905,1,0.358,0.0384,4.1e-06,0.0473,0.663,134.114,4,Favoritas
20,181.106,0.696,0.708,0,-6.308,1,0.0858,0.284,0.0,0.231,0.942,152.102,4,Favoritas
45,145.975,0.642,0.81,2,-4.561,1,0.0617,0.0185,6.38e-06,0.0555,0.851,137.009,4,Favoritas
89,200.04,0.513,0.73,1,-5.94,1,0.0598,0.00143,9.54e-05,0.0897,0.334,171.001,4,Favoritas
1,161.5,0.645,0.945,5,-3.516,0,0.0862,0.017,0.00122,0.318,0.718,120.029,4,Favoritas
77,161.56,0.534,0.803,10,-9.129,1,0.0743,0.741,6.07e-05,0.307,0.969,167.983,4,Favoritas
62,192.706,0.545,0.659,1,-8.18,1,0.0394,0.367,0.00111,0.415,0.599,108.04,4,Favoritas
84,258.431,0.633,0.927,2,-4.468,1,0.0839,0.0267,0.0,0.0986,0.88,146.097,4,Favoritas
83,201.24,0.672,0.655,10,-5.021,0,0.031,0.0362,0.0,0.117,0.555,134.948,4,Favoritas
81,189.466,0.704,0.611,2,-6.112,1,0.041,0.217,0.0,0.0812,0.22,99.994,4,Favoritas
82,163.373,0.599,0.761,0,-6.887,1,0.0421,0.713,4.74e-06,0.349,0.712,77.015,4,Favoritas
42,193.976,0.355,0.989,1,-2.752,1,0.0539,4.1e-06,0.956,0.455,0.231,176.924,4,Favoritas
0,208.529,0.503,0.527,3,-4.594,0,0.0323,0.726,0.0,0.0768,0.537,141.09,4,Favoritas
35,146.229,0.807,0.838,10,-8.41,0,0.0885,0.199,0.0,0.0874,0.962,119.999,4,Favoritas
0,196.893,0.448,0.919,9,-4.28,1,0.119,0.0047,0.00894,0.353,0.499,185.971,4,Favoritas
52,336.826,0.348,0.896,4,-7.63,0,0.0397,0.000216,0.0173,0.168,0.572,132.577,4,Favoritas
80,230.76,0.276,0.715,0,-5.356,1,0.0432,0.00552,0.000417,0.201,0.173,137.028,4,Favoritas
60,230.226,0.436,0.871,9,-4.446,1,0.0384,0.00319,0.000473,0.114,0.71,138.743,4,Favoritas
74,243.146,0.638,0.738,6,-4.976,0,0.0292,0.117,0.000384,0.689,0.657,97.021,4,Favoritas
86,239.6,0.733,0.71,5,-5.849,0,0.0292,0.145,0.115,0.0956,0.965,127.975,4,Favoritas
49,144.86,0.506,0.88,7,-5.005,0,0.0523,0.00256,0.266,0.191,0.283,132.162,4,Favoritas
0,188.733,0.605,0.904,7,-3.516,0,0.0362,0.00249,3.46e-06,0.141,0.931,97.559,4,Favoritas
64,272.24,0.511,0.934,3,-4.561,1,0.242,0.00403,3.48e-05,0.242,0.668,168.062,4,Favoritas
0,235.555,0.808,0.66,0,-6.237,0,0.0395,0.0358,0.0,0.138,0.804,107.994,4,Favoritas
0,172.493,0.678,0.549,4,-9.455,0,0.0319,0.64,1.49e-05,0.112,0.963,122.694,4,Favoritas
67,202.733,0.855,0.691,2,-6.51,1,0.0514,0.144,0.0,0.36,0.647,121.472,4,Favoritas
48,170.12,0.76,0.702,0,-12.382,1,0.0362,0.123,1.38e-06,0.0807,0.885,118.783,4,Favoritas
13,229.392,0.484,0.712,0,-5.639,1,0.0535,0.0961,0.0,0.521,0.311,151.909,4,Favoritas
25,281.977,0.464,0.917,7,-5.017,1,0.0626,0.00305,0.000233,0.0735,0.39,151.821,4,Favoritas
82,291.293,0.709,0.824,1,-8.824,1,0.0453,0.207,0.000307,0.0888,0.867,118.818,4,Favoritas
65,183.602,0.658,0.814,0,-4.631,1,0.0559,0.229,0.00653,0.216,0.691,108.018,4,Favoritas
64,144.226,0.555,0.658,5,-3.866,1,0.0541,0.793,0.0,0.118,0.937,184.835,4,Favoritas
38,759.36,0.334,0.689,0,-7.316,0,0.184,0.108,0.161,0.564,0.474,147.412,4,Favoritas
35,233.373,0.747,0.746,11,-7.666,1,0.127,0.339,1.04e-06,0.441,0.855,112.618,4,Favoritas
70,251.733,0.749,0.605,8,-9.359,0,0.086,0.00186,0.0381,0.115,0.966,142.024,4,Favoritas
60,225.373,0.786,0.418,9,-11.115,1,0.0432,0.218,0.000158,0.134,0.94,119.101,4,Favoritas
83,236.506,0.783,0.685,9,-5.008,1,0.0271,0.627,3.49e-06,0.108,0.54,107.01,4,Favoritas
70,169.533,0.662,0.798,8,-4.627,1,0.0335,0.306,0.0,0.174,0.542,141.007,4,Favoritas
74,247.693,0.589,0.552,9,-5.707,1,0.0268,0.175,0.0,0.106,0.311,88.535,4,Favoritas
3,215.746,0.746,0.243,4,-15.134,0,0.123,0.829,1.02e-06,0.0905,0.425,118.578,4,Favoritas
0,156.173,0.529,0.707,7,-7.728,1,0.0387,0.116,0.00213,0.672,0.454,136.32,4,Favoritas
26,221.386,0.77,0.418,2,-9.266,1,0.037,0.727,2.21e-05,0.123,0.392,123.036,3,Favoritas
5,200.979,0.57,0.86,4,-6.277,1,0.0376,0.00424,0.0,0.0835,0.591,160.858,4,Favoritas
16,246.48,0.709,0.841,10,-5.877,1,0.0558,0.173,2.66e-05,0.451,0.545,92.476,4,Favoritas
0,59.428,0.743,0.383,0,-12.485,1,0.0428,0.000286,0.844,0.0379,0.55,105.026,4,Favoritas
17,173.923,0.468,0.38,7,-13.403,1,0.0425,0.735,0.0,0.0969,0.423,139.999,4,Favoritas
59,129.132,0.563,0.741,7,-11.947,1,0.0486,0.602,0.00251,0.325,0.967,164.15,4,Favoritas
59,265.08,0.596,0.7,5,-4.911,0,0.0323,0.68,0.000277,0.623,0.926,133.45,4,Favoritas
69,198.373,0.779,0.542,9,-15.137,0,0.0515,0.0358,0.000659,0.33,0.647,116.284,4,Favoritas
59,166.04,0.67,0.791,11,-6.591,0,0.0441,0.152,1.29e-05,0.362,0.678,141.57,4,Favoritas
30,167.08,0.663,0.742,2,-3.97,1,0.0452,0.738,0.00616,0.293,0.538,140.017,4,Favoritas
36,144.96,0.894,0.28,7,-11.515,1,0.0545,0.31,0.0,0.132,0.842,112.451,4,Favoritas
88,244.36,0.445,0.537,4,-8.532,0,0.04,0.695,1.65e-05,0.0944,0.131,122.769,4,Favoritas
41,235.026,0.649,0.934,0,-4.729,1,0.104,0.0205,1.8e-05,0.501,0.685,135.069,4,Favoritas
46,193.68,0.83,0.565,9,-11.013,0,0.0507,0.00784,0.00429,0.0873,0.873,112.163,4,Favoritas
32,150.667,0.502,0.659,2,-7.473,1,0.0416,0.701,0.000225,0.115,0.841,101.382,4,Favoritas
40,125.933,0.696,0.493,9,-11.024,1,0.0835,0.568,9.08e-06,0.282,0.914,128.869,4,Favoritas
35,182.546,0.803,0.488,11,-8.571,1,0.116,0.704,0.0,0.337,0.866,119.091,3,Favoritas
32,158.089,0.803,0.494,8,-9.033,1,0.0326,0.711,0.000561,0.0623,0.774,115.771,4,Favoritas
42,198.866,0.728,0.433,6,-14.14,1,0.0524,0.872,0.561,0.128,0.872,93.268,4,Favoritas
38,150.426,0.67,0.493,6,-11.304,1,0.0751,0.285,0.0,0.0495,0.928,93.867,4,Favoritas
33,154.787,0.523,0.748,5,-6.894,1,0.0328,0.177,2.3e-06,0.136,0.895,193.697,4,Favoritas
40,195.106,0.847,0.636,0,-7.016,1,0.0441,0.0908,3.95e-06,0.0846,0.766,101.646,4,Favoritas
8,232.506,0.545,0.781,10,-3.616,1,0.185,0.0139,0.0,0.161,0.277,150.097,4,Favoritas
42,209.12,0.874,0.867,8,-3.758,0,0.259,0.0632,0.0,0.26,0.68,98.001,4,Favoritas
33,241.295,0.727,0.806,4,-3.514,0,0.184,0.201,0.0,0.0455,0.79,159.926,4,Favoritas
42,227.466,0.726,0.586,2,-6.056,0,0.23,0.465,0.0,0.311,0.79,84.872,4,Favoritas
40,230.346,0.639,0.5,4,-6.411,0,0.0698,0.0733,0.0,0.354,0.577,88.085,4,Favoritas
0,265.082,0.872,0.688,5,-4.024,0,0.123,0.2,0.0,0.385,0.885,96.989,4,Favoritas
11,223.32,0.857,0.589,0,-5.544,1,0.227,0.237,0.0,0.143,0.51,82.985,4,Favoritas
77,216.773,0.592,0.355,9,-14.051,1,0.0352,0.478,0.0,0.0585,0.499,133.032,4,Favoritas
26,145.693,0.732,0.693,3,-8.083,1,0.0835,0.463,0.00193,0.473,0.96,97.705,4,Favoritas
54,173.874,0.804,0.805,5,-7.838,1,0.0649,0.0023,0.0291,0.0771,0.358,127.012,4,Favoritas
23,150.546,0.675,0.938,6,-7.353,0,0.0783,0.0621,0.000934,0.33,0.88,110.035,4,Favoritas
19,126.533,0.644,0.592,7,-12.208,1,0.0337,0.00789,7.9e-06,0.0343,0.905,90.035,4,Favoritas
0,301.133,0.776,0.485,5,-15.056,1,0.0363,0.511,0.00419,0.0945,0.965,119.406,4,Favoritas
37,194.093,0.684,0.839,4,-7.238,0,0.0612,0.241,2.84e-06,0.113,0.465,97.989,4,Favoritas
64,127.426,0.474,0.608,5,-5.139,1,0.0825,0.755,0.0,0.0928,0.888,184.694,4,Favoritas
34,203.506,0.564,0.512,0,-6.958,1,0.0281,0.271,9.95e-06,0.14,0.29,126.897,4,Favoritas
72,220.706,0.546,0.895,9,-7.189,1,0.0579,0.0819,1.42e-05,0.0768,0.494,174.089,4,Favoritas
46,218.235,0.846,0.738,1,-5.772,1,0.0388,0.181,0.000683,0.0824,0.749,122.005,4,Favoritas
56,197.6,0.549,0.902,7,-2.352,1,0.0563,0.0025,4.19e-06,0.0508,0.775,154.095,4,Favoritas
72,257.359,0.867,0.517,11,-13.22,0,0.088,0.00449,0.000343,0.0864,0.862,133.149,4,Favoritas
0,169.5,0.437,0.853,7,-3.461,1,0.0858,0.0051,1.76e-06,0.154,0.664,125.277,4,Favoritas
30,149.678,0.682,0.847,10,-3.833,1,0.0509,0.0955,0.0,0.108,0.843,108.001,4,Favoritas
0,235.601,0.792,0.649,7,-7.052,1,0.0462,0.232,0.0,0.0943,0.592,90.991,4,Favoritas
0,279.041,0.769,0.651,7,-9.845,0,0.238,0.0509,0.00208,0.946,0.469,135.041,4,Favoritas
0,358.573,0.655,0.673,6,-7.286,0,0.0874,0.00151,0.0108,0.488,0.636,93.274,4,Favoritas
1,214.946,0.854,0.71,4,-6.32,0,0.0793,0.0113,8.72e-05,0.166,0.818,106.894,4,Favoritas
39,197.946,0.488,0.148,0,-13.97,1,0.049,0.911,1.79e-05,0.0689,0.669,161.637,4,Favoritas
51,210.125,0.631,0.71,7,-7.09,1,0.031,0.00919,0.00577,0.139,0.243,115.007,4,Favoritas
25,209.061,0.514,0.882,7,-4.406,1,0.0862,0.0043,2.52e-06,0.156,0.424,104.85,4,Favoritas
54,136.5,0.795,0.438,3,-7.38,1,0.266,0.692,0.0,0.23,0.824,95.476,4,Favoritas
0,228.706,0.775,0.743,11,-5.037,0,0.106,0.115,0.0,0.123,0.768,104.992,4,Favoritas
26,281.88,0.631,0.59,2,-6.855,1,0.0299,0.0656,2.99e-06,0.139,0.553,144.953,4,Favoritas
6,209.688,0.755,0.621,4,-8.742,1,0.0786,0.617,0.0,0.0808,0.887,108.067,4,Favoritas
0,270.28,0.419,0.569,0,-12.19,1,0.0543,0.279,0.000167,0.15,0.594,86.396,4,Favoritas
8,209.328,0.793,0.883,7,-5.538,1,0.0424,0.0128,0.00728,0.0745,0.95,99.988,4,Favoritas
15,207.332,0.764,0.428,7,-7.85,1,0.0371,0.678,0.0,0.0882,0.8,104.383,4,Favoritas
59,146.813,0.831,0.76,6,-4.184,1,0.0807,0.167,0.0,0.0871,0.865,113.969,4,Favoritas
70,240.8,0.769,0.818,6,-1.385,0,0.192,0.263,0.0,0.0787,0.918,88.017,4,Favoritas
43,237.64,0.816,0.522,4,-8.505,1,0.249,0.239,0.0,0.0982,0.7,96.013,4,Favoritas
50,178.706,0.766,0.922,2,-3.376,1,0.0937,0.0635,0.0,0.0532,0.602,116.061,4,Favoritas
21,197.247,0.758,0.584,6,-5.98,0,0.0602,0.466,0.0,0.0626,0.642,140.046,4,Favoritas
38,176.947,0.715,0.68,2,-5.756,1,0.0746,0.275,0.0,0.311,0.966,170.013,4,Favoritas
27,466.88,0.482,0.931,11,-5.173,0,0.0442,0.000108,0.0585,0.217,0.434,92.509,4,Favoritas
39,222.173,0.272,0.978,3,-2.984,0,0.102,0.000427,1.04e-06,0.186,0.426,125.147,4,Favoritas
12,194.625,0.831,0.657,9,-9.135,1,0.0396,0.0146,0.00505,0.126,0.713,95.096,4,Favoritas
35,186.148,0.386,0.936,8,-4.005,1,0.0701,0.0121,1.6e-05,0.266,0.418,176.366,4,Favoritas
65,175.04,0.488,0.0629,2,-21.524,1,0.0342,0.843,0.406,0.133,0.175,104.311,4,Favoritas
41,182.037,0.678,0.759,4,-6.909,0,0.131,0.287,9.2e-06,0.372,0.698,129.936,4,Favoritas
21,192.973,0.593,0.94,0,-6.016,1,0.0452,0.00618,0.0,0.264,0.585,120.022,4,Favoritas
40,222.533,0.726,0.957,4,-3.728,0,0.0701,0.137,0.0,0.0875,0.877,118.107,4,Favoritas
37,199.093,0.665,0.793,9,-7.064,1,0.123,0.147,0.0,0.134,0.734,164.038,4,Favoritas
37,228.04,0.7,0.953,7,-4.663,1,0.156,0.0571,0.0,0.0785,0.688,103.051,4,Favoritas
37,258.466,0.706,0.877,7,-6.314,0,0.0393,0.0392,0.00281,0.0702,0.9,91.484,4,Favoritas
46,248.32,0.726,0.883,4,-5.234,1,0.0784,0.0144,0.000661,0.0367,0.884,115.012,4,Favoritas
36,191.6,0.685,0.929,4,-4.508,1,0.0428,0.545,4.77e-06,0.166,0.96,143.998,4,Favoritas
39,240.96,0.514,0.656,1,-7.282,0,0.0968,0.463,0.0,0.0747,0.447,160.129,4,Favoritas
47,197.64,0.728,0.785,11,-5.902,0,0.133,0.66,0.0,0.0836,0.484,99.978,4,Favoritas
48,168.706,0.566,0.925,1,-5.856,0,0.174,0.2,0.0,0.121,0.934,190.19,4,Favoritas
51,239.813,0.548,0.828,11,-6.581,0,0.198,0.357,0.0,0.312,0.691,98.859,4,Favoritas
47,227.226,0.816,0.758,7,-5.206,1,0.171,0.401,0.0,0.0592,0.892,95.036,4,Favoritas
56,197.933,0.563,0.956,11,-4.98,0,0.0824,0.318,0.0,0.0196,0.902,183.987,4,Favoritas
36,259.595,0.537,0.749,11,-6.17,1,0.0452,0.0404,0.0,0.151,0.587,206.217,4,Favoritas
47,197.853,0.27,0.966,0,-3.773,1,0.0539,2.4e-05,0.0,0.267,0.722,184.835,4,Favoritas
39,272.8,0.532,0.898,9,-4.766,0,0.0346,0.00156,3.31e-05,0.0799,0.932,139.809,4,Favoritas
62,229.373,0.756,0.578,9,-7.369,0,0.118,0.442,0.00552,0.18,0.771,77.064,4,Favoritas
42,214.543,0.725,0.832,2,-4.239,0,0.353,0.127,0.0,0.0768,0.646,88.367,4,Favoritas
30,174.68,0.688,0.859,7,-5.0,1,0.0406,0.0795,0.0,0.0454,0.969,154.055,4,Favoritas
42,188.493,0.648,0.753,1,-5.757,0,0.0643,0.0265,0.0,0.369,0.784,116.056,4,Favoritas
24,203.973,0.696,0.764,6,-5.927,0,0.0477,0.0394,0.0,0.145,0.908,117.044,4,Favoritas
20,126.666,0.678,0.833,9,-5.849,0,0.0947,0.0208,0.0,0.757,0.893,153.983,4,Favoritas
16,161.96,0.714,0.95,4,-5.319,1,0.0981,0.197,1.78e-06,0.332,0.964,120.918,4,Favoritas
18,200.013,0.625,0.673,7,-4.586,1,0.027,0.0369,1.02e-05,0.229,0.383,134.984,4,Favoritas
17,188.826,0.607,0.831,0,-6.143,1,0.0269,0.0071,0.000673,0.218,0.332,105.996,4,Favoritas
23,197.04,0.728,0.953,4,-3.5,0,0.0567,0.0915,5.09e-05,0.0609,0.96,149.994,4,Favoritas
15,216.245,0.62,0.586,0,-6.999,1,0.036,0.26,1.84e-06,0.179,0.599,173.899,4,Favoritas
37,248.733,0.764,0.854,0,-5.867,1,0.154,0.154,0.0,0.267,0.905,97.043,4,Favoritas
49,251.426,0.577,0.96,7,-4.252,1,0.0455,0.000617,0.00127,0.0836,0.588,96.882,4,Favoritas
37,212.679,0.628,0.903,4,-5.062,1,0.0561,0.0534,0.0,0.251,0.694,115.594,4,Favoritas
41,183.813,0.719,0.898,9,-3.114,1,0.0358,0.183,0.0,0.2,0.974,139.983,4,Favoritas
54,125.56,0.896,0.792,4,-4.075,0,0.0547,0.382,0.0,0.0986,0.979,127.917,4,Favoritas
0,329.026,0.729,0.582,11,-9.036,0,0.0987,0.0514,6.52e-06,0.0951,0.377,129.972,4,Favoritas
0,190.653,0.688,0.891,1,-4.574,1,0.0636,0.00973,1.12e-06,0.207,0.841,100.043,4,Favoritas
26,220.988,0.407,0.898,7,-4.162,1,0.0767,0.00443,0.0,0.344,0.76,172.969,4,Favoritas
30,280.266,0.486,0.833,7,-6.505,1,0.0667,0.0207,0.000322,0.0799,0.704,174.906,4,Favoritas
0,209.166,0.666,0.703,7,-6.144,0,0.242,0.328,0.0,0.125,0.91,177.037,4,Favoritas
38,189.293,0.863,0.836,8,-5.004,1,0.19,0.0237,4.61e-06,0.14,0.561,111.02,4,Favoritas
30,152.81,0.596,0.726,9,-5.108,0,0.225,0.0618,0.0,0.118,0.506,78.06,4,Favoritas
46,214.247,0.839,0.834,6,-3.705,0,0.125,0.0439,0.0,0.12,0.961,120.023,4,Favoritas
0,213.173,0.4,0.983,1,-3.615,0,0.0699,3.35e-06,0.243,0.0644,0.435,101.028,4,Favoritas
0,246.276,0.226,0.991,4,-2.602,0,0.0862,0.000328,0.0665,0.382,0.33,102.251,4,Favoritas
16,198.354,0.676,0.547,0,-10.342,1,0.617,0.763,1.29e-05,0.103,0.339,92.943,3,Favoritas
18,170.28,0.591,0.749,4,-7.185,0,0.106,0.508,0.0,0.137,0.483,120.017,4,Favoritas
28,220.467,0.699,0.274,5,-13.76,1,0.291,0.568,0.0,0.129,0.465,64.068,3,Favoritas
11,233.442,0.684,0.563,0,-8.416,1,0.103,0.221,0.0,0.0619,0.707,169.831,4,Favoritas
14,197.08,0.698,0.78,7,-6.22,0,0.0586,0.453,0.0,0.0776,0.89,105.033,4,Favoritas
20,255.868,0.675,0.466,7,-6.156,1,0.0401,0.898,0.0,0.0978,0.751,109.126,4,Favoritas
13,222.205,0.716,0.617,9,-5.36,1,0.107,0.384,0.0,0.103,0.699,124.852,4,Favoritas
14,219.878,0.702,0.886,2,-4.421,0,0.0633,0.427,0.0,0.191,0.623,124.186,4,Favoritas
22,202.377,0.556,0.926,8,-4.845,1,0.0396,9.74e-05,0.0164,0.325,0.703,150.039,4,Favoritas
8,191.293,0.439,0.919,7,-3.463,1,0.0351,4.38e-06,0.00649,0.224,0.286,97.004,4,Favoritas
23,217.64,0.489,0.95,1,-4.924,1,0.0548,0.000193,0.0164,0.324,0.363,145.994,4,Favoritas
30,195.066,0.321,0.884,10,-4.804,0,0.136,0.000103,0.00065,0.0781,0.24,163.179,4,Favoritas
9,186.0,0.501,0.747,8,-6.638,1,0.0451,0.02,0.005,0.103,0.634,150.079,4,Favoritas
31,179.146,0.485,0.857,1,-7.249,1,0.0595,0.00652,0.0472,0.848,0.408,139.933,4,Favoritas
27,174.96,0.475,0.795,1,-7.925,0,0.0295,0.000341,0.000357,0.113,0.633,99.995,4,Favoritas
29,105.306,0.447,0.643,11,-5.538,1,0.0298,0.553,0.0416,0.309,0.397,99.249,4,Favoritas
60,163.2,0.52,0.931,4,-3.051,1,0.0969,0.0018,0.000306,0.115,0.557,166.018,4,Favoritas
46,252.386,0.388,0.865,2,-2.615,1,0.0374,0.654,3.61e-06,0.106,0.303,91.725,4,Favoritas
72,255.84,0.929,0.463,9,-8.651,1,0.308,0.143,5.3e-06,0.0634,0.755,124.084,4,Favoritas
29,217.756,0.79,0.557,10,-5.545,1,0.176,0.58,0.0,0.69,0.751,156.101,4,Favoritas
0,206.521,0.53,0.919,8,-5.873,1,0.124,0.182,0.0,0.0685,0.68,154.04,4,Favoritas
58,179.573,0.732,0.803,0,-10.817,1,0.202,0.228,0.0,0.659,0.776,111.13,4,Favoritas
0,80.68,0.577,0.929,2,-3.359,1,0.0512,0.000203,8.61e-05,0.196,0.856,125.225,4,Favoritas
33,263.653,0.322,0.833,9,-9.115,1,0.0545,0.00158,5.94e-05,0.216,0.564,145.03,4,Favoritas
29,193.889,0.65,0.797,0,-7.213,1,0.322,0.163,0.0,0.129,0.916,199.808,4,Favoritas
33,253.96,0.53,0.774,6,-5.791,0,0.0521,0.0696,0.000592,0.264,0.788,184.98,4,Favoritas
10,54.0,0.696,0.372,0,-8.902,1,0.728,0.891,0.0,0.423,0.967,95.163,3,Favoritas
55,161.186,0.389,0.891,9,-3.312,1,0.0507,0.0135,0.0,0.0369,0.801,192.937,4,Favoritas
46,271.16,0.835,0.557,7,-12.976,1,0.317,0.0527,0.0,0.235,0.628,129.952,4,Favoritas
70,213.2,0.836,0.661,7,-6.502,0,0.338,0.0208,0.0,0.449,0.753,76.71,4,Favoritas
52,230.04,0.863,0.457,6,-11.445,0,0.0601,0.0105,0.000774,0.0978,0.382,73.724,4,Favoritas
52,222.986,0.514,0.883,11,-4.916,0,0.0678,0.0938,0.00543,0.129,0.552,96.834,4,Favoritas
42,165.679,0.839,0.624,8,-5.098,1,0.226,0.0905,7.45e-06,0.118,0.783,109.992,4,Favoritas
23,201.0,0.656,0.727,0,-5.52,1,0.0339,0.0545,0.0,0.0979,0.563,99.938,4,Favoritas
3,218.226,0.731,0.744,5,-5.732,0,0.032,0.0643,0.0,0.0685,0.846,145.025,4,Favoritas
85,140.773,0.64,0.663,0,-7.516,1,0.0374,0.201,0.00806,0.152,0.663,132.77,4,Favoritas
81,281.16,0.256,0.641,1,-10.283,1,0.0552,0.199,0.0329,0.0853,0.382,203.006,4,Favoritas
75,261.093,0.483,0.753,1,-8.937,0,0.0832,0.425,0.000142,0.257,0.42,115.102,4,Favoritas
71,232.146,0.427,0.201,8,-13.044,1,0.0317,0.745,0.263,0.109,0.0668,105.218,4,Favoritas
10,275.011,0.73,0.484,9,-5.466,1,0.0303,0.547,0.0,0.199,0.535,116.979,4,Favoritas
12,192.0,0.543,0.321,0,-9.517,0,0.0405,0.706,0.0,0.348,0.546,111.059,4,Favoritas
14,186.0,0.725,0.433,9,-6.42,1,0.0307,0.299,0.0,0.173,0.532,121.051,4,Favoritas
0,184.69,0.648,0.75,8,-3.636,0,0.055,0.209,0.0,0.0653,0.682,141.846,4,Favoritas
1,200.517,0.657,0.866,7,-5.007,0,0.115,0.0944,0.0,0.124,0.819,193.002,4,Favoritas
6,236.263,0.288,0.868,5,-3.352,1,0.103,0.0176,2.03e-06,0.34,0.468,200.45,4,Favoritas
0,265.557,0.679,0.906,4,-5.93,0,0.0545,0.142,9.99e-05,0.336,0.938,130.063,3,Favoritas
26,231.818,0.49,0.739,0,-3.964,1,0.0589,0.0444,0.0,0.0893,0.536,176.048,4,Favoritas
44,348.04,0.367,0.769,9,-7.258,1,0.0317,0.00032,0.628,0.0631,0.7,173.186,4,Favoritas
32,242.086,0.723,0.956,7,-5.563,1,0.0341,3.95e-05,0.82,0.0658,0.693,114.999,4,Favoritas
30,203.413,0.754,0.706,1,-7.687,1,0.0399,0.00626,0.811,0.0676,0.789,106.645,4,Favoritas
28,292.4,0.628,0.642,0,-7.581,1,0.119,0.00348,0.427,0.0807,0.833,171.864,4,Favoritas
39,311.546,0.83,0.47,9,-7.626,0,0.0505,0.0206,0.0747,0.0735,0.843,113.947,4,Favoritas
17,547.733,0.581,0.66,7,-14.777,1,0.0468,0.54,0.00924,0.703,0.581,124.326,4,Favoritas
8,245.773,0.577,0.684,5,-5.188,0,0.0368,0.152,0.793,0.0688,0.8,123.309,4,Favoritas
0,286.813,0.725,0.887,0,-6.084,1,0.143,0.22,0.0243,0.0911,0.795,100.024,4,Favoritas
44,248.0,0.821,0.747,11,-7.31,0,0.0627,0.299,0.74,0.0685,0.857,114.883,4,Favoritas
26,256.959,0.648,0.929,8,-4.266,1,0.189,0.309,0.0357,0.216,0.811,187.554,4,Favoritas
0,215.786,0.831,0.794,2,-3.701,0,0.0752,0.705,3.4e-05,0.0978,0.735,118.075,4,Favoritas
48,177.786,0.531,0.752,9,-3.33,0,0.2,0.214,0.0,0.145,0.884,192.443,4,Favoritas
0,255.12,0.68,0.948,0,-2.387,0,0.0517,0.251,0.000129,0.428,0.837,112.016,4,Favoritas
27,156.386,0.604,0.393,9,-14.8,1,0.0342,0.206,0.0,0.471,0.791,111.568,4,Favoritas
27,172.373,0.674,0.555,6,-13.459,1,0.0667,0.0251,0.0,0.114,0.939,120.752,4,Favoritas
25,133.466,0.451,0.473,9,-8.613,1,0.138,0.604,0.0,0.151,0.66,176.215,4,Favoritas
23,160.293,0.579,0.802,1,-9.253,1,0.0353,0.0645,0.000113,0.128,0.928,98.035,4,Favoritas
84,228.706,0.609,0.444,7,-9.129,1,0.106,0.603,6.86e-06,0.104,0.166,118.402,3,Favoritas
72,171.374,0.767,0.481,0,-8.52,0,0.0803,0.234,0.0,0.269,0.761,150.076,4,Favoritas
79,219.2,0.647,0.8,7,-5.384,1,0.165,0.0647,0.0,0.334,0.942,160.078,4,Favoritas
62,235.545,0.779,0.541,0,-6.824,1,0.0658,0.566,0.0,0.13,0.447,124.939,4,Favoritas
65,169.154,0.691,0.829,0,-7.179,1,0.0412,0.0289,0.0,0.254,0.866,93.059,4,Favoritas
64,192.053,0.389,0.396,7,-7.999,1,0.0332,0.887,0.0,0.0828,0.585,171.86,3,Favoritas
76,270.773,0.634,0.63,1,-8.277,0,0.031,0.447,0.039,0.17,0.489,118.628,4,Favoritas
48,258.693,0.559,0.343,9,-13.072,0,0.0424,0.0601,0.138,0.1,0.183,164.53,4,Favoritas
57,230.44,0.445,0.436,0,-8.536,1,0.0332,0.58,2.63e-05,0.112,0.483,139.848,4,Favoritas
51,139.24,0.602,0.736,11,-6.51,0,0.0332,0.149,0.0,0.0776,0.819,94.931,4,Favoritas
